Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Ethyl cellulose,c8fc7ae6-3d48-4b1e-94a2-3b74dcd1dd2f,"air|low population density, long-term",kg,0009004-57-3,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Particulates, < 2.5 um",051aaf7a-6c1a-4e86-999f-85d5f0830df6,"air|low population density, long-term",kg,,18.43603
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Ethane, 1,2-dichloro-",ba3120e9-7412-4517-812c-752edeac5472,"air|low population density, long-term",kg,0000107-06-2,0.7831209
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Cobalt-58,4bd82b24-9226-4ee0-a812-a3b9247334f3,"water|ground-, long-term",kBq,0013981-38-9,1.0649e-06
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Butane,982b0510-96ac-4bcb-a758-e98006b95f4d,air|unspecified,kg,0000106-97-8,0.035989
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Cesium-134,7e4fad26-2081-4b55-8acc-974dafafeed8,air|lower stratosphere + upper troposphere,kBq,0013967-70-9,0.00031169
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Uranium-235,4d466648-95dd-4866-97ad-6008746d32ab,water|unspecified,kBq,0015117-96-1,5.974e-05
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Acrylic acid,faca26d7-b953-4dd6-94a9-7b8975452e1c,air|unspecified,kg,0000079-10-7,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Aldehydes, unspecified",5f1878da-0442-40c8-8c89-7173d67697cf,"air|low population density, long-term",kg,,0.036364
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Dimethyl malonate,7ee1a767-185e-444b-913d-6acbfdbab3bd,air|urban air close to ground,kg,0000108-59-8,0.0096104
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",53b87932-00c8-4bf4-b519-ecd3c401ed4d,air|lower stratosphere + upper troposphere,kg,0000076-13-1,40.987
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Acetaldehyde,5411a599-120a-4a1e-8916-85d43841da24,"water|ground-, long-term",kg,0000075-07-0,0.023974
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,1-Pentanol,b78e77cb-7636-4420-855e-17239984f8b3,air|lower stratosphere + upper troposphere,kg,0000071-41-0,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113",cacfd448-6c2d-4061-9363-fd506b979f25,air|unspecified,kg,0000076-13-1,40.987
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Acetic acid, trifluoro-",79e99a7d-9cda-407e-9503-da5419f604b4,"air|low population density, long-term",kg,0000076-05-1,0.0090909
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Benzene,eb15dd66-43ee-4161-ac90-2cd6d19ca72d,air|lower stratosphere + upper troposphere,kg,0000071-43-2,0.077091
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Silver-110,9f826bcb-5efc-4977-93f2-8415e3f957df,water|surface water,kBq,0014391-76-5,1.3247e-05
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,2-Methyl-2-butene,4e44630f-4197-4f05-809f-0fef07fba7d3,air|unspecified,kg,0000513-35-9,0.046494
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Methyl acetate,ef06f2a4-4b8c-4740-9e06-0c2126d1839a,air|urban air close to ground,kg,0000079-20-9,0.0026494
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,t-Butylamine,bfcc7ab0-a9a7-41b6-895f-25450e8c0d40,air|lower stratosphere + upper troposphere,kg,0000075-64-9,0.033247
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,Uranium-235,78fd90f7-351f-4de0-a743-a0c69f53bba3,water|ocean,kBq,0015117-96-1,6.4935e-07
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,2-Propanol,326b94e8-aea0-4bd4-8a50-63bf283882a8,"air|low population density, long-term",kg,0000067-63-0,0.0077403
"eco-indicator 99, (H,A) (superseded)",82e8d0e1c1704c2cbe137cb574ac8e4d,human health|total,4876bc1967d84b26b2fd64bcc377af59,points,"Ethane, chloropentafluoro-, CFC-115",6f8ce7a4-d66a-4593-9314-51778aa09d4b,air|non-urban air or from high stacks,kg,0000076-15-3,70.483
