Method,Method UUID,Indicator,Indicator UUID,Indicator unit,Flowable,Flow UUID,Context,Unit,CAS No,Characterization factor
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Ethane, hexafluoro-, HFC-116",acc39720-dda7-4b3a-80c7-c6394cad4191,air|unspecified,kg,0000076-16-4,213.774412376
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Antimony,f4cf8d5c-f030-4b55-a3af-e3c20b855ee8,soil|agricultural,kg,0007440-36-0,1.27290701293
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",237a5f15-8119-472a-8988-88b7ecb42405,air|urban air close to ground,kg,0001746-01-6,21.1626347996
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Ethane thiol,b3d98733-ae64-474b-b68d-ba681c24c32d,air|urban air close to ground,kg,0000075-08-1,0.000633077647781
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Nickel, ion",e030108f-2125-4bcb-a73b-ad72130fcca3,water|ground-,kg,0014701-22-5,0.224605424818
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Selenium,47d20967-a49a-4fb3-881d-51956520449e,soil|forestry,kg,0007782-49-2,13.3728802771
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Cobalt,ca04300a-8338-4601-ba7c-66c10a4f6322,air|urban air close to ground,kg,0007440-48-4,3.65153138709
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,Cadmium,b03642f4-8fa3-44df-ba91-7bcf5677d9a7,soil|forestry,kg,0007440-43-9,6.03846465532
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"PAH, polycyclic aromatic hydrocarbons",1f5330ac-e81c-45f2-8c9c-335b531faab0,air|lower stratosphere + upper troposphere,kg,0130498-29-2,0.0224438436055
"ReCiPe Endpoint (H,A) w/o LT",b0cadc55fc0d48e39d9b2799e612d3a3,ecosystem quality w/o LT|total w/o LT,c943f41393b641f2be298cd7334e85bb,points,"Ethane, 1-chloro-1,1-difluoro-, HCFC-142b",ba781ac6-cdf1-4a09-86b5-76b19ed3438b,air|unspecified,kg,0000075-68-3,40.4769584088
